выполн;9;0.0188835718336;
означа;1;0.00167670808704;
использу;1;0.00169172515736;
отрезк;1;0.00347000976835;
список;3;0.00923188295219;
гарантирова;3;0.00608830821421;
машин;1;0.0041966126008;
график;1;0.00334626287923;
составля;1;0.00178496736662;
ti;1;0.00313784156327;
предположен;3;0.00624745567251;
настроен;1;0.00173607896604;
наук;3;0.0104706662179;
буфер;1;0.00323943541258;
последовательн;3;0.00628749951285;
управля;2;0.00622634048647;
обслуживан;1;0.0033575490595;
симферопол;1;0.00758255787134;
оконечн;21;0.0461834619098;
лейзерсон;1;0.00189863964344;
зада;8;0.0203481394631;
снят;1;0.00321256715072;
должн;9;0.0188818814611;
государствен;1;0.00522158984006;
докаж;1;0.00168485202979;
сформулирова;2;0.00640413919107;
scur;2;0.00314207731709;
содерж;1;0.00174063795879;
кс;1;0.00166214620982;
вследств;1;0.0033919239055;
команд;11;0.0258209357404;
друг;10;0.02211099991;
детерминирова;1;0.00341451977123;
группов;9;0.0172647523542;
выполнен;22;0.0506344230116;
отлич;1;0.00176571183168;
экспериментальн;1;0.00315249747067;
говор;3;0.00742898143903;
непересека;2;0.00435401350836;
результат;13;0.0279986965837;
детализац;1;0.0034464623993;
состоя;1;0.00171819369253;
пример;8;0.0160707021519;
представ;1;0.00168829176981;
локальн;1;0.00165616987218;
n;2;0.00366774228505;
шин;39;0.0843106708498;
получен;1;0.00176730719572;
двум;1;0.00174332761292;
след;15;0.0323800517764;
существ;4;0.009080734157;
нан;1;0.00659657729798;
максимальн;10;0.0217188365715;
г;1;0.00243085862077;
набор;13;0.0260190259371;
полага;3;0.007504057583;
intersect;1;0.00313277023056;
средн;2;0.00464708202607;
предлага;1;0.00168449756588;
применя;2;0.00469324821801;
высок;1;0.00329378533735;
информац;10;0.022375067515;
указа;2;0.00568835582555;
завершен;8;0.0175195993332;
необходим;7;0.0121862381106;
интерва;9;0.0174614417394;
двух;7;0.0145613681995;
так;10;0.0204490031892;
длин;7;0.0160961484615;
специфик;2;0.00317564358784;
эт;10;0.0222658018881;
решен;8;0.0182427457332;
k;1;0.00174684260628;
передач;7;0.0163330614622;
построен;21;0.0457982974291;
ограничива;1;0.00180782892916;
слов;20;0.0349930279856;
некотор;2;0.00460814386371;
добавл;1;0.00310339103567;
зависим;2;0.00603430765967;
асинхрон;1;0.00179102336983;
размещен;23;0.0566419656163;
состав;1;0.00332535384593;
постановок;1;0.00328115840424;
буд;8;0.0178404602784;
имеет;6;0.0148236817112;
превыша;1;0.00326220826232;
например;1;0.00342034769233;
формальн;2;0.00473870638982;
командн;4;0.00868251851121;
настройк;2;0.00319744720846;
msu;1;0.00441521879081;
оста;1;0.0030936345355;
процессор;1;0.00181428408696;
